x,z,cable_angle_deg,cable_length_m,vertical_efficiency,hold_attitude_deg,cable_tension_n,left_thrust_n,right_thrust_n,cable_support_fraction,drone_power_ratio,residual_fraction,max_thrust_fraction,static_cost,feasible,pred_static_cost,pred_drone_power_ratio,pred_residual_fraction,pred_hold_attitude_rad
-1.4975454545454545,0.3448181818181818,-23.583504825977005,3.878960952833674,0.9164779501086509,28.48473938839451,1.44934731,0.10848804857304925,0.6483811065496704,0.7737264317252293,0.2587514215158455,0.009537750029633647,0.4406259643558752,0.28736467160474644,1,0.27842530316351777,0.26730244258018576,0.003707620194575628,0.5272074236579689
-1.4187272727272728,0.3448181818181818,-22.64440849876253,3.8612678303354357,0.922912082325459,36.557921909056105,1.6404859,0.0019331389205709953,0.6582612398437013,0.8819130671294916,0.24777215924182916,0.005753224321459901,0.44734029211260706,0.26503183220620885,1,0.2659451645905726,0.25452310964436453,0.003807351648857704,0.5184420806390024
-1.339909090909091,0.3448181818181818,-21.54160426253523,3.8300308181423866,0.9301511946805877,35.61675459743109,1.62799949,0.0,0.6302433298621112,0.882065338903677,0.23208568629738888,0.0027545026086850414,0.4282999183568543,0.240349194123444,1,0.2520730917316012,0.2401754484571672,0.003965881091585147,0.5076791249474417
-1.261090909090909,0.3448181818181818,-20.248581800562704,3.7864275351983414,0.9381999028108788,25.661620641963268,1.41681988,0.10865920171064239,0.5791825325899373,0.7742887862044684,0.22107481596487932,0.001898117424738637,0.3936000901052921,0.22676916823909524,1,0.23709363571222575,0.224574843085513,0.004172930875661868,0.49474281597238967
-1.1822727272727271,0.3448181818181818,-19.100619226931222,3.758530517198065,0.9449453756789439,24.69295764724857,1.40702321,0.11009309345716778,0.5563236773701179,0.7744634196956129,0.20942070622085818,0.0008003164509714295,0.37806569987775596,0.21182165557377247,1,0.22129065957244265,0.20803435336299447,0.004418768736552642,0.47949777086987533
-1.1034545454545455,0.3448181818181818,-17.935327512807763,3.7321712214838247,0.951404712628049,23.711258453218463,1.3977723,0.11224211402501504,0.5336045278188299,0.7746306412703929,0.19824993667354532,0.003575453275570595,0.3626262506414067,0.2089762965002571,1,0.20494515911055888,0.19086255300341026,0.004694202035764816,0.46184921941490265
-1.0246363636363638,0.3448181818181818,-16.753323155034167,3.70738694823616,0.9575546438115305,22.7170715867477,1.45353453,0.06484040499535895,0.5003906723554365,0.8107404917092823,0.1718498534962472,0.007167811030628866,0.3400548232113058,0.1933532865881338,1,0.188333066704085,0.1733613454900773,0.004990573738029955,0.4417429172365295
-0.9458181818181819,0.3448181818181818,-15.555303130126369,3.68421396816118,0.9633720600825043,21.7110011917242,1.44500882,0.0687750929657986,0.4762185688089309,0.8108816797791109,0.1608050644616904,0.003512827088800292,0.3236279774440577,0.1713435457280913,1,0.17172305842231594,0.15582377740533104,0.005299760339001119,0.4191646987659272
-0.867,0.3448181818181818,-14.342045440013504,3.662687298335941,0.9688342148892243,20.693706467550424,1.43709697,0.07351507673892782,0.4522725978409812,0.8110142505604387,0.1503327296664178,0.0002313426713392576,0.3073548065518051,0.15102675768043558,1,0.15537438543127102,0.13853186982855714,0.005614171867555848,0.39413965535934237
-0.7881818181818182,0.3448181818181818,-13.114408812211437,3.642840472670515,0.9739189379351307,19.665900511768605,1.49313595,0.02988995163249008,0.4125559620539999,0.8470618194942552,0.12531355598585872,0.007312929155266887,0.28036422837512737,0.14725234345165938,1,0.13953475108333535,0.12175448913553844,0.005926753982563232,0.3667309287573195
-0.7093636363636364,0.3448181818181818,-11.873331485982993,3.6247053099303796,0.978604857537154,18.628348647024016,1.48617248,0.03674134173584836,0.3873913159698015,0.8471679674186916,0.11511028020504689,0.0026301123144646505,0.2632628718789001,0.12300061714844085,1,0.12443825517259555,0.10574527895176544,0.006230992073554653,0.3370381152426649
-0.6305454545454545,0.3448181818181818,-10.619829025171425,3.608311682329076,0.9828716280762195,17.58186610058587,1.47988964,0.04447608961418022,0.3625594545165632,0.8472646220124831,0.10561480770584923,0.0021482838329993726,0.24638766871665863,0.11205965920484735,1,0.11030342661788328,0.09074067512410666,0.006520917164518372,0.30519528147844444
-0.5517272727272728,0.3448181818181818,-9.35499112168964,3.593687288218169,0.9867001584091315,16.527315122369657,1.53676646,0.005496327335512724,0.3168610419288479,0.8832548184184302,0.08292400812344436,0.0020290936793983944,0.2153320026699612,0.08901128916163954,1,0.09733136531063691,0.07695802535936602,0.006791113317000622,0.27136859894004517
-0.47290909090909095,0.3448181818181818,-8.07997737243393,3.5808574324705664,0.9900728367171507,15.465601535731148,1.53165449,0.015641635374586182,0.29110163655927945,0.8833257642550522,0.07376134438957184,0.00372791535009865,0.19782646045482802,0.0849450904398678,1,0.0857040130400697,0.06459383461916746,0.007036726140196209,0.23575360998175343
-0.39409090909090905,0.3448181818181818,-6.796012035100981,3.5698448182461373,0.9929737469866438,14.397670692384432,1.52728535,0.026728720028134628,0.26579807427977975,0.8833867812478857,0.06559136276617472,0.009579201811710798,0.18063069947657476,0.09432896820130712,1,0.07558257229343512,0.05382215644705246,0.007253471948677481,0.19857214476386376
