t,x,z,measured_x,measured_z,ref_x,ref_z,error_x,error_z,error_norm,measured_error_norm,cable_support_fraction,drone_support_fraction,total_support_fraction,left_thrust_fraction,right_thrust_fraction,cable_tension_fraction,allocation_residual_fraction,left_thrust_n,right_thrust_n,cable_tension_n,measured_tension_n,measured_cable_length_m,measured_line_length_m,cable_angle_deg,attitude_deg,angular_velocity_deg_s,desired_attitude_torque_nm,net_attitude_torque_nm,cable_torque_nm,left_torque_nm,right_torque_nm,desired_cable_tension_n,drone_power_index,no_cable_power_index,drone_power_ratio,instant_power_saving_fraction,spool_power_in_w,spool_power_abs_w,spool_velocity_cmd,cable_stretch,reference_speed_scale,cumulative_drone_power_saving_fraction,cumulative_spool_work_in_j,cumulative_spool_work_abs_j
5.6599999999999016,0.6561183175481405,2.726660834517452,0.6562781040857921,2.7263993773225366,0.6767182271390482,2.633058986678464,-0.020599909590907628,0.09360184783898795,0.09584186034310176,0.09555222214067201,0.7171660929987038,0.29034755964520725,1.007513652643911,0.5581793898859381,0.14629810850860625,0.06007686082197186,0.008846646513276402,0.8213609722171579,0.21527766667041412,1.4418446597273247,1.4418446597273247,1.3770728525514135,1.3826158959389532,31.43070493587847,-34.58549394160623,-3.7038469547484376,0.0005842548427567007,0.0003632147180432884,0.15007591301628678,-0.20376811764825148,0.053407364597231166,1.5595533405059399,0.8442755515763359,2.1558276142798234,0.39162479689192353,0.6083752031080765,0.08929951990315682,0.08929951990315682,-0.06193421690797451,0.005545680720729695,0.6335289820149251,0.8914508553994929,0.7854473199694006,0.7861254500424674
5.6649999999999014,0.6573591724850589,2.7278199044950178,0.6575183651325935,2.7275601285349405,0.6780949485609954,2.6343468873635114,-0.020735776075936463,0.09347301713150635,0.09574537764894063,0.09545734186152983,0.7164993455359485,0.29102318263323834,1.0075225281691869,0.5590550140531698,0.1469535404889748,0.060065402328189625,0.008906805089752645,0.8226494531792394,0.21624213482952642,1.441569655876551,1.441569655876551,1.3767648799071552,1.3823068205220077,31.500278110959368,-34.60396801705154,-3.6948150890615894,0.0005828019838845275,0.00035529203182420397,0.1501499848636001,-0.20408777167266934,0.05364663559739019,1.5598175901497282,0.8466998363308078,2.1558276142798234,0.39274932314736893,0.6072506768526311,0.08879280376058682,0.08879280376058682,-0.06159452885167459,0.0055445986654696355,0.6341488368942041,0.8912000167599987,0.7858912839882036,0.7865694140612703
5.669999999999901,0.6586026006069925,2.728980821108915,0.658761189002497,2.728722736772612,0.6794732918395554,2.6356363052692617,-0.02087069123256291,0.09334451583965331,0.09564927804152139,0.09536285930046784,0.7158322234713664,0.29169738440452286,1.0075296078758893,0.5599299949184374,0.14760768453320952,0.060054086336322816,0.008969072766084477,0.8239369875224807,0.21720470779061782,1.4412980720717476,1.4412980720717476,1.3764586184766137,1.3819994681839922,31.57001121655593,-34.62239795330104,-3.685987249900452,0.0005813808157572307,0.00034726611543227533,0.15022415365857317,-0.2044071908542523,0.05388543642554648,1.5601062280115618,0.849124380378857,2.1558276142798234,0.3938739696784688,0.6061260303215312,0.08828280187788964,0.08828280187788964,-0.06125228610830677,0.005543528698244593,0.6347327138097143,0.8909486287649031,0.7863326979975931,0.7870108280706598
5.674999999999901,0.6598486024088401,2.7301435856539285,0.660006576090268,2.729887203367809,0.6808531736416032,2.636927162438919,-0.021004571232763114,0.09321642321500967,0.09555361620405589,0.09526882931456793,0.7151648445265527,0.29237004279741813,1.0075348873239707,0.5608042668382217,0.1482604275592562,0.06004292352471868,0.00903338247522739,0.8252234786524433,0.2181652191534455,1.4410301645932484,1.4410301645932484,1.3761540810579425,1.3816938525583549,31.639904281192216,-34.64078478229311,-3.6773657984144856,0.0005799917512955017,0.0003391473170579677,0.15029844660922465,-0.20472635122927718,0.054123725800137565,1.560418777399801,0.8515489192887767,2.1558276142798234,0.3949986138262013,0.6050013861737987,0.08776952131052695,0.08776952131052695,-0.060907483734250055,0.005542471619953915,0.6352800967774154,0.8906966928683471,0.7867715456041458,0.7874496756772125
5.679999999999901,0.661097177753907,2.731308198984215,0.6612545261730226,2.731053529187983,0.6822345094874998,2.638219379843145,-0.02113733173359278,0.09308881914107037,0.09545844667652442,0.09517530658976335,0.7144973364525935,0.29304103367269413,1.0075383701252876,0.5616777684908127,0.14891165278906188,0.060031925428099736,0.009099668453869829,0.826508836334231,0.21912349707910456,1.4407662102743937,1.4407662102743937,1.3758512804682046,1.3813899874052333,31.70995729910152,-34.65912954655863,-3.6689528531031548,0.0005786351620272697,0.0003309451819729041,0.15037289309353596,-0.20504523041173406,0.05436146109034537,1.5607547756190927,0.8539731921368647,2.1558276142798234,0.3961231345587636,0.6038768654412364,0.08725297162910535,0.08725297162910535,-0.06056011794758015,0.005541428336006682,0.6357905076618872,0.8904442106258936,0.7872078104622913,0.787885940535358
5.684999999999901,0.6623483258413303,2.7324746615156443,0.6625050383780576,2.732221714637785,0.6836172138323875,2.639512877456104,-0.021268887991057195,0.09296178405954025,0.09536382381127935,0.095082345595772,0.7138298340596043,0.29371023175976435,1.0075400658193687,0.5625504424615103,0.1495612408749271,0.06002110419038844,0.009167866405606597,0.8277929760821124,0.22007936594745522,1.4405065005693225,1.4405065005693225,1.375550229537926,1.3810878865860305,31.78017022902087,-34.677433298115986,-3.6607503114714333,0.0005773113812993782,0.0003226684035725558,0.15044752404432105,-0.20536380744189997,0.05459859872728058,1.5611137735847804,0.8563969418448635,2.1558276142798234,0.39724741262809726,0.6027525873719027,0.08673316441371932,0.08673316441371932,-0.0602101860556966,0.0055403998373313446,0.6362635050812839,0.8901911836925128,0.7876414762843599,0.7883196063574266
5.689999999999901,0.6636020451734708,2.7336429732290615,0.663758111150312,2.733391759662546,0.6850012001451754,2.640807574329358,-0.021399154971704637,0.09283539889970349,0.09526980173365587,0.09499000054665635,0.713162476176215,0.29437751154240616,1.007539987718621,0.5634222347778267,0.15020907108912207,0.06001047231056312,0.0092379136632737,0.829075818475572,0.22103264810764314,1.440251335453515,1.440251335453515,1.3752509411059244,1.3807875640364993,31.85054299301458,-34.695697097477876,-3.652759872377078,0.0005760207076850879,0.00031432479616418075,0.15052237131427698,-0.20568206261666072,0.054835094638262076,1.561495335446987,0.8588199154946377,2.1558276142798234,0.3983713307158538,0.6016286692841462,0.08621011277524768,0.08621011277524768,-0.059857686400340206,0.005539387179623434,0.6366986832505611,0.8899376138204492,0.7880725268482361,0.7887506569213029
5.694999999999901,0.6648583335236212,2.734813133673961,0.6650137422198151,2.7345636637526853,0.6863863809850614,2.642103388663444,-0.021528047461440214,0.09270974501051699,0.09517643430711775,0.09489832536650927,0.7124954026375885,0.29504274815820647,1.007538150795795,0.5642930944145671,0.15085502253984473,0.0600000423897945,0.009309749344631905,0.8303572884310355,0.22198316566738152,1.440001017355068,1.440001017355068,1.374953428014318,1.3804890337390063,31.921075475328173,-34.71392201277048,-3.644983058521634,0.0005747634085004312,0.000305921289312669,0.15059746704185925,-0.20599997730883646,0.055070904690712796,1.561899038224104,0.8612418646218948,2.1558276142798234,0.3994947735696398,0.6005052264303602,0.08568383091789601,0.08568383091789601,-0.05950261832125396,0.005538391461573866,0.6370956707641616,0.8896835028569812,0.7885009460028256,0.7891790760758923
5.699999999999901,0.6661171879043726,2.735985141972075,0.6662719285695071,2.735737425948499,0.6877726680754609,2.6434002378770436,-0.021655480171088315,0.09258490409503128,0.0950837751024145,0.09480737365968013,0.711828751393185,0.2957058182867051,1.0075345696798903,0.5651629727883173,0.15149897537760035,0.059989826887540655,0.009383314496125344,0.8316373144580089,0.22293074226813892,1.4397558453009758,1.4397558453009758,1.3746577031036222,1.380192309694645,31.991767521274138,-34.7321091189633,-3.6374212385630944,0.0005735397233431806,0.0002974639427234416,0.15067284303729844,-0.20631753378263995,0.05530598513255879,1.5623244714454372,0.8636625454906585,2.1558276142798234,0.4006176281303336,0.5993823718696665,0.085154333755112,0.085154333755112,-0.05914498213918402,0.0055374138028039255,0.6374541293220365,0.8894288527420801,0.7889267176716012,0.7896048477446679
5.704999999999901,0.667378604536955,2.7371589968204235,0.6675326664037723,2.736913044844804,0.689159972375227,2.6446980386735994,-0.021781367838272003,0.09246095814682409,0.09499187737030396,0.0947171986850233,0.7111626558162306,0.29636660100284506,1.0075292568190755,0.5660318232597414,0.15214081195839996,0.05997983789354442,0.009458552220145232,0.8329158279267096,0.22387520479678555,1.4395161094450661,1.4395161094450661,1.3743637792078325,1.3798974058958107,32.06261893615036,-34.750259497205136,-3.6300756483664087,0.0005723498675722869,0.0002889579801578099,0.15074853020633067,-0.2066347150119865,0.055540293016864674,1.5627712368027535,0.8660817193499389,2.1558276142798234,0.4017397836511444,0.5982602163488556,0.08462163658807102,0.08462163658807102,-0.05878477915797183,0.005536455322201483,0.6377737524052766,0.8891736655059773,0.7893498258545415,0.7900279559276082
5.7099999999999005,0.6686425788218435,2.738334696493438,0.6687959511180256,2.738090518594972,0.6905482041470509,2.645996707105305,-0.021905625325207345,0.09233798938813287,0.09490079401739115,0.09462785333364072,0.7104972422853669,0.29702497857447396,1.007522220859841,0.5668996006605396,0.15278041793322092,0.059970086921752486,0.009535407782008875,0.834192762371984,0.22481638498873457,1.4392820861220597,1.4392820861220597,1.3740716691494075,1.3796043362998185,32.13362948419228,-34.76837423425994,-3.622947410960181,0.0005711940356516557,0.00028040784032824046,0.15082455802697828,-0.20695150450780514,0.055773786599550484,1.5632389478104967,0.86849915267372,2.1558276142798234,0.4028611318089323,0.5971388681910677,0.08408575485340428,0.08408575485340428,-0.05842201168497925,0.005535517117297273,0.6380542639096755,0.8889179432666473,0.7897702546288086,0.7904483847018753
5.7149999999999,0.6699091053108804,2.7395122388438127,0.6700617772696459,2.739269844913934,0.6919372730229694,2.6472961586343904,-0.02202816771208893,0.09221608020942229,0.09481057758469001,0.0945393901096342,0.7098326280957574,0.29768083718547445,1.0075134652812319,0.5677662608599728,0.15341768323715668,0.05996058473109785,0.009613828693729782,0.8354680528554501,0.22575412088347604,1.4390540335463484,1.4390540335463484,1.3737813857340657,1.3793131148040536,32.204798887559555,-34.7864544220341,-3.616037554831993,0.0005700724042903427,0.0002718172422527907,0.15090095409208076,-0.20726788615979566,0.056006425700489096,1.563727229474431,0.8709146173853167,2.1558276142798234,0.4039815668082788,0.5960184331917212,0.08354670394385176,0.08354670394385176,-0.05805668306836438,0.005534600245247656,0.6382954167471994,0.8886616882272116,0.7901879881485279,0.7908661182215946
5.7199999999999,0.6711781776811249,2.7406916213018255,0.671330138550517,2.740451021079814,0.6933270880669187,2.648596308191633,-0.022148910385793807,0.09209531311019248,0.09472128022858599,0.09445186111346505,0.7091689197432106,0.29833406756927006,1.0075029873124808,0.5686317603834171,0.15405250295623824,0.05995134117696215,0.009693764772568362,0.8367416354041983,0.22668825810010457,1.4388321882470916,1.4388321882470916,1.3734929417453199,1.379023755223079,32.27612682535783,-34.80450115718541,-3.6093470302639075,0.0005689851353213315,0.00026318926234990053,0.15097774372750522,-0.207583844097178,0.05623817201994685,1.5642357179684923,0.87332789106673,2.1558276142798234,0.4051009854785974,0.5948990145214026,0.08300449910277054,0.08300449910277054,-0.05768879774916192,0.005533705705907721,0.6384969914265689,0.888404902673273,0.7906030106440417,0.7912811407171084
5.7249999999999,0.6724497887105969,2.7418728408729347,0.6726010277613946,2.7416340439339084,0.6947175578343088,2.6498970702320954,-0.022267769123711867,0.09197577064083928,0.09463295370389328,0.09436531802751075,0.7085062116101611,0.29898456554094266,1.0074907771511037,0.5694960560929269,0.15468477805483186,0.05994236509591377,0.009775168173248007,0.8380134465407418,0.22761865090768507,1.4386167623019304,1.4386167623019304,1.3732063499386906,1.3787362712680349,32.347612932696094,-34.82251554080285,-3.602876723486935,0.000567932378271932,0.00025452642023497327,0.15105494969293642,-0.20789936257207947,0.056468989404126174,1.5647640603196205,0.8757387571535972,2.1558276142798234,0.4062192873645636,0.5937807126354364,0.08245915539106859,0.08245915539106859,-0.05731836132586535,0.005532834427380173,0.6386587946249501,0.8881475889701832,0.791015306420997,0.7916934364940638
5.7299999999999,0.673723930256035,2.743055894133533,0.6738744367882616,2.742818909878827,0.6961085904286096,2.6511983587880543,-0.022384660172574566,0.09185753534547869,0.0945456493488067,0.09427981210354375,0.7078445850680792,0.2996322324198667,1.0074768174879458,0.5703591049369549,0.15531441595178253,0.05993366422512972,0.00985799339362703,0.8392834229147291,0.22854516307304798,1.4384079414031132,1.4384079414031132,1.3729216230355472,1.378450676528564,32.41925679978013,-34.8404986781454,-3.596627468510345,0.0005669142725909922,0.0002458307701866143,0.15113259196917977,-0.20821442586816796,0.05669884405549168,1.5653119141003653,0.878147005116014,2.1558276142798234,0.4073363748099906,0.5926636251900095,0.08191068772249019,0.08191068772249019,-0.056945380628661835,0.005531987254327353,0.6387806577631133,0.8878897495602528,0.7914248598596095,0.7921029899326762
5.7349999999999,0.6750005932327389,2.744240777224819,0.6751503565807979,2.7440056148746734,0.6975000935549818,2.652500087519176,-0.022499500322242905,0.09174068970564297,0.09445941807155958,0.09419539415185252,0.7071841079964527,0.30027697533844744,1.0074610833349003,0.5712208637736574,0.15594133093869647,0.05992524515669798,0.009942197254447307,0.840551501042937,0.22946766847629185,1.4382058837607516,1.4382058837607516,1.3726387737165449,1.378166984457413,32.49105797104241,-34.85845167842821,-3.590600056562007,0.0005659309495102456,0.00023710399512304626,0.15121068763287115,-0.20852901823614756,0.056927704685467706,1.5658789471290533,0.880552430625457,2.1558276142798234,0.4084521530352577,0.5915478469647423,0.08135911096140092,0.08135911096140092,-0.05656986380048433,0.005531164939224453,0.638862435596358,0.887631386959908,0.7918316554144166,0.7925097854874833
5.7399999999999,0.6762797675965229,2.7454274858448158,0.6764287771330268,2.7451941544332246,0.6988919745709931,2.6538021697599605,-0.022612206974470195,0.09162531608485525,0.09437431033870347,0.09411211453184537,0.7065248347059466,0.3009187074362216,1.0074435421421681,0.5720812892693123,0.15656544443902803,0.059917113325938555,0.010027738854570586,0.8418176171597931,0.23038605149202976,1.4380107198225254,1.4380107198225254,1.372357814614636,1.3778852083577582,32.56301594430876,-34.87637565464395,-3.584795243148114,0.0005649825335297535,0.00022834750024966716,0.15128925081681216,-0.20884312385667575,0.05715554260902024,1.5664648371773169,0.8829548357077404,2.1558276142798234,0.40956653020826095,0.590433469791739,0.08080444007532323,0.08080444007532323,-0.05619182038176729,0.005530368136634323,0.6389040048330538,0.8873725037567999,0.7922356776147932,0.7929138076878599
5.7449999999999,0.6775614423277623,2.7466160152386254,0.6777096874661566,2.7463845236101614,0.7002841405345035,2.655104518564535,-0.02272269820674122,0.09151149667409042,0.09429037616494433,0.0940300231440181,0.7058668062405233,0.30155734794189315,1.0074241541824165,0.5729403378708998,0.15718668511135264,0.05990927303179061,0.010114579503765448,0.8430817071770291,0.23130020714135544,1.4378225527629747,1.4378225527629747,1.3720787583076566,1.3776053613732206,32.635130170001794,-34.89427172340803,-3.5792137528160692,0.0005640691435287548,0.00021956250341132562,0.1513682927513796,-0.2091567268303534,0.05738233178235747,1.5670692716847876,0.8853540288819692,2.1558276142798234,0.41067941750886744,0.5893205824911325,0.08024669033317183,0.08024669033317183,-0.05581126139589808,0.00552959740047676,0.6389052627918368,0.8871131026068733,0.7926369110664591,0.7933150411395258
5.7499999999999,0.6788456053942301,2.747806360136983,0.6789930755476591,2.7475767170118104,0.701676420485198,2.6564069740022815,-0.02283081509096785,0.09139938613470155,0.09420771679389242,0.09394922127393555,0.7052100137131544,0.302192655187354,1.0074026689005084,0.5737978176772754,0.15780484430517663,0.059901724317267285,0.01020266835979463,0.8443434887121108,0.2322098283950674,1.4376413836144148,1.4376413836144148,1.3718016174257406,1.3773274564326126,32.707400048468386,-34.91214100566491,-3.5738564513754207,0.0005631908935151095,0.00021074344769257865,0.15144781386769268,-0.20946975710204124,0.05760799603584811,1.5676919474807653,0.8877493710678217,2.1558276142798234,0.4117905184939305,0.5882094815060694,0.0796858401867963,0.0796858401867963,-0.05542817638322004,0.005528853068936357,0.6388304487408143,0.8868531864146116,0.7930353402673931,0.7937134703404598
5.7549999999998995,0.680132243711487,2.748998514702562,0.6802789282946763,2.7487707286737546,0.7030686425088414,2.657709375250206,-0.02293639879735443,0.09128913945235606,0.09412643290671857,0.0938698096370272,0.7045544596827431,0.3028244076836401,1.0073788673663833,0.5746535329502408,0.15841973810284177,0.059894468167963476,0.010291958699005522,0.8456026737362793,0.23311464461833167,1.4374672360311234,1.4374672360311234,1.3715264045577735,1.3770515063445559,32.77982492733388,-34.92998462577121,-3.5687240212607874,0.0005623479197243392,0.00020189754662529292,0.1515278169129825,-0.2097821432158507,0.057832468228792074,1.5683325705117546,0.8901402390567525,2.1558276142798234,0.4128995440825695,0.5871004559174304,0.079121896127331,0.079121896127331,-0.05504257359339068,0.005528135383781052,0.6386791846775245,0.8865927583255611,0.7934309497480297,0.7941090798210965
5.759999999999899,0.6814213431080396,2.750192472475709,0.6815672315245018,2.7499665520293344,0.7044606363541137,2.659011563040945,-0.023039293246074122,0.09118090943476398,0.09404662289858806,0.09379188667774271,0.7039001344381071,0.303452393870342,1.007352528308449,0.5755073015830519,0.15903118942755726,0.05988750449604132,0.010382405106953527,0.8468589942794608,0.23401439524265052,1.4373001079049916,1.4373001079049916,1.3712531322668005,1.3767775237885884,32.85240409902394,-34.94780371125173,-3.563817096104238,0.0005615403295378381,0.00019302671998526087,0.15160830185169055,-0.21009381869217128,0.05805568371780586,1.568990855574688,0.8925260421520097,2.1558276142798234,0.414006220274791,0.585993779725209,0.07855485866058885,0.07855485866058885,-0.05465445819460099,0.00552744448936493,0.6384522902293793,0.8863318217121927,0.7938237240413327,0.7945018541143994
5.764999999999899,0.6827128882909906,2.7513882263261094,0.6828579699318106,2.751164179843159,0.705852233484455,2.660313379711264,-0.02313934519346439,0.09107484661484522,0.09396838288435046,0.09371554855483702,0.7032470367355698,0.3040764179176307,1.0073234546532004,0.5763589499161663,0.15963903658581843,0.05988083389965119,0.010473964671066895,0.8481121948016387,0.23490884233603182,1.4371400135916286,1.4371400135916286,1.37098181304485,1.376505521348709,32.92513679841253,-34.96559939202323,-3.5591361542996673,0.000560768222657897,0.00018413707447161108,0.15168927031162283,-0.21040472013511505,0.05827758347530501,1.569666526055733,0.8949062209759333,2.1558276142798234,0.4151102875982438,0.5848897124017562,0.07798474206436734,0.07798474206436734,-0.054263844390131315,0.005526780496001749,0.6381506051534367,0.886070380160319,0.7942136477516546,0.7948917778247213
5.769999999999899,0.6840068628138298,2.752585768407715,0.6841511270536456,2.752363604170329,0.7072432671239517,2.661614669244987,-0.02323640431012186,0.09097109916272794,0.09389180671463475,0.0936408891623238,0.7025951684837259,0.3046962941257388,1.0072914626094647,0.577208316782467,0.16024312537043356,0.05987445721083529,0.01056659585911137,0.8493620381454002,0.23579775898259298,1.436986973060047,1.436986973060047,1.3707124593029754,1.3762355115185192,32.998022200617676,-34.983372799787794,-3.5546815529138756,0.0005600316743600105,0.00017523338280256884,0.15177072444122225,-0.21071478870925975,0.05849811120664709,1.5703593136745537,0.8972802474877895,2.1558276142798234,0.4162115011164913,0.5837884988835087,0.07741156364370992,0.07741156364370992,-0.05387074837488812,0.005526143501931813,0.6377749866156249,0.885808437455573,0.7946007055698732,0.7952788356429399
5.774999999999899,0.6853032490447944,2.7537850901191927,0.6854466852434026,2.7535648163081685,0.7086335722995647,2.6629152773124956,-0.023330323254770247,0.09086981280669715,0.0938169860030488,0.09356800014686245,0.7019445429370935,0.3053118479793602,1.0072563909164536,0.5780552521338626,0.16084331076758973,0.05986837619346936,0.010660258778610173,0.8506083035149787,0.23668093179450828,1.4368410286432647,1.4368410286432647,1.3704450833428456,1.3759675067167456,33.07105941893062,-35.001125067227086,-3.5504534878586766,0.0005593307408288004,0.00016632198443053447,0.1518526686798153,-0.21102396963827774,0.05871721397331044,1.571068958233927,0.8996476242218066,2.1558276142798234,0.4173096300755676,0.5826903699244323,0.07683534991742594,0.07683534991742594,-0.05347519202592483,0.005525533632009694,0.637326307534013,0.8855459975702648,0.7949848823194603,0.795663012392527
5.779999999999899,0.6866020281361795,2.754986182069153,0.6867446256411687,2.7547678067599244,0.7100229858792763,2.6642150513064196,-0.023420957743096715,0.09077113076273324,0.09374401016357867,0.09349697094343408,0.7012951840588723,0.3059229137290879,1.0072180977879601,0.578899618493647,0.1614394536534448,0.059862593490953124,0.01075491473863638,0.8518507886134016,0.23755815605104402,1.436702243782875,1.436702243782875,1.3701796973403455,1.3757015192903865,33.14424750288444,-35.01885732723512,-3.5464520016063186,0.0005586654528910782,0.00015740891530163683,0.15193510963045603,-0.21133221273513217,0.05893484098695727,1.5717952073745964,0.9020078838977383,2.1558276142798234,0.418404457723334,0.581595542276666,0.0762561330521336,0.0762561330521336,-0.05307720050004878,0.005524951059251437,0.6368054547324011,0.8852830646504606,0.795366162984721,0.7960442930577877
5.784999999999899,0.6879031799940153,2.7561890340468636,0.6880449281470209,2.7559725652000155,0.7114113466070884,2.665513840374373,-0.02350816661307309,0.09067519367249055,0.09367296645805381,0.09342788881662853,0.7006471295901421,0.3065293342250927,1.0071764638152347,0.5797412905629673,0.16203142074387547,0.05985711289040637,0.010850526284866564,0.8530893090634064,0.23842923562461274,1.4365707093697528,1.4365707093697528,1.369916313324222,1.3754375615176684,33.21758543645608,-35.036570712087574,-3.5426769704910717,0.0005580358172298717,0.0001485007108873031,0.1520180567362938,-0.21163947225841478,0.059150943591088564,1.5725378163352628,0.9043605887458416,2.1558276142798234,0.4194957809963635,0.5805042190036365,0.0756739525758596,0.0756739525758596,-0.05267680322471492,0.005524396027493106,0.6362133275289982,0.885019643003402,0.7957445327476003,0.796422662820667
5.789999999999899,0.689206683248213,2.757393634998113,0.6893475713931934,2.7571790804469667,0.7127984951348703,2.66681149544875,-0.023591811886657266,0.09058213954936312,0.09360394005294712,0.0933608389141178,0.7000004307809503,0.3071309597947083,1.0071313905756585,0.580580155609418,0.16261908316366988,0.0598519393028911,0.010947057046123409,0.8543236989792585,0.23929398087534023,1.4364465432693865,1.4364465432693865,1.3696549431594731,1.375175645603628,33.291072136402676,-35.05426635263775,-3.5391281100355116,0.0005574418143863225,0.00013960369713562513,0.15210152223792853,-0.2119457070542052,0.05936547473871583,1.5732965477176089,0.9067053299309127,2.1558276142798234,0.42058341025277524,0.5794165897472248,0.07508885393347374,0.07508885393347374,-0.052274032949788524,0.005523868864405923,0.6355508363287865,0.8847557370852187,0.7961199770172677,0.7967981070903344
5.794999999999899,0.6905125152230308,2.7585999730062514,0.6906525327171974,2.758387340440606,0.7141842740514184,2.668107869273907,-0.023671758828387568,0.09049210373234429,0.09353701408498512,0.09329590432789361,0.6993551527969519,0.30772764797161906,1.007082800768571,0.5814161131539572,0.163202316246356,0.05984707880147463,0.011044471760365491,0.8555538105060481,0.24015220835651288,1.436329891235391,1.436329891235391,1.369395598530105,1.374915783672316,33.36470645072871,-35.0719453775205,-3.535804976550988,0.0005568833995977799,0.00013072413703613497,0.15218552127782703,-0.2122508804417777,0.05957838891928677,1.57407117125626,0.9090417268597079,2.1558276142798234,0.4216671689509751,0.5783328310490249,0.07450088865854426,0.07450088865854426,-0.051868925873613796,0.005523369990763971,0.634818901387042,0.8844913514889838,0.7964924814605604,0.7971706115336271
5.799999999999899,0.6918206519079798,2.7598080352780348,0.6919597881346399,2.759597332225265,0.715568527908732,2.6694028164307495,-0.023747876000752233,0.09040521884728525,0.09347226973478628,0.09323316616487877,0.6987113736277234,0.3083192630508783,1.0070306366786017,0.5822490748014473,0.16378099908187455,0.05984253853128694,0.011142736266116813,0.8567795135703297,0.24100374014897838,1.4362209247508866,1.4362209247508866,1.3691382909243233,1.374657987753587,33.43848715728287,-35.08960891240534,-3.5327069769686936,0.0005563605030496354,0.000121867906847486,0.15227007167953388,-0.21255496015173783,0.05978964199355928,1.5748614635935843,0.911369426501719,2.1558276142798234,0.42274689333459137,0.5772531066654086,0.07391011350425006,0.07391011350425006,-0.051461521156342865,0.005522899922788094,0.6340184515802814,0.8842264909331015,0.7968620320280817,0.7975401621011484
5.8049999999998985,0.6931310679292539,2.761017808133955,0.6932693123125072,2.7608090419375944,0.7169511032455849,2.6706961933587725,-0.023820035316330923,0.09032161477518263,0.09340978630779402,0.0931727036249763,0.6980691828360033,0.308905676029124,1.0069748588651273,0.5830789637526865,0.16435501462076452,0.05983832660561437,0.011241817571421392,0.8580006951620782,0.24184840401445498,1.436119838534745,1.436119838534745,1.3688830316204221,1.37440226976609,33.512412962481804,-35.10725807930367,-3.5298333796658987,0.0005558730314222455,0.00011304045695024198,0.15235519369063805,-0.21285791814788613,0.05999919123163553,1.5756672080592387,0.9136881026543697,2.1558276142798234,0.42382243209162934,0.5761775679083707,0.07331659006059565,0.07331659006059565,-0.05105186078022546,0.005522459269787117,0.6331504232151728,0.8839611602500483,0.7972286149783847,0.7979067450514514
5.809999999999898,0.6944437365218908,2.7622292770025463,0.6945810785426574,2.7620224547991925,0.7183318486083049,2.671987858375511,-0.02388811208641406,0.0902414186270355,0.09334964132160846,0.09311459408646156,0.6974286795337035,0.3094867645886959,1.0069154441223995,0.5839057142805799,0.164924249841146,0.05983445193524797,0.01134168392739036,0.8592172585638733,0.24268603364124636,1.4360268464459514,1.4360268464459514,1.368629831674295,1.3741486414962192,33.58648250015866,-35.12489399595223,-3.5271833297109634,0.0005554208695944445,0.00010424663802246776,0.15244090955487188,-0.2131597304359893,0.060206995373920186,1.5764881944543732,0.915997455198257,2.1558276142798234,0.4248936460090087,0.5751063539909913,0.07272038403142435,0.07272038403142435,-0.050639989225411304,0.005522048726517292,0.6322157588055652,0.8836953643754708,0.7975922168985419,0.7982703469716086
